epn_pov,epn_bipoc,epn_carless,epn_overcrowd,fips_str,Row_Total,risk_score
0.0,0.17484841860837985,0.0,0.3409090909090909,42003489001,0.5157575095174707,0.1575925723525605
0.0,0.0,0.11264583251496905,0.0,42003489002,0.11264583251496905,0.034419559935129435
0.1435106626194401,0.0,0.0,0.0,42003490002,0.1435106626194401,0.04385048024482892
0.1897680301829734,0.17503133305651813,0.0,0.23863636363636362,42003490003,0.6034357268758551,0.1843831387676224
0.0,0.0,0.0,0.0,42003490004,0.0,0.0
0.0,0.0,0.0,0.0,42003491101,0.0,0.0
0.0,0.11214244438023692,0.0,0.0,42003491200,0.11214244438023692,0.03426574689396129
0.43844196591264506,0.349512940797115,0.22200747936991977,0.0,42003492700,1.0099623860796798,0.3085996179687911
0.5529205054728833,0.633812747930996,0.19032377722431243,0.0,42003492800,1.3770570306281917,0.42076742602528083
0.46335974635497806,0.4219252112577281,0.24915000299646417,0.0,42003492900,1.1344349606091704,0.3466329046305799
0.5069657278681969,0.14240411611864787,0.19646895341183354,0.23863636363636362,42003494000,1.084475161035042,0.3313674103162629
0.0,0.0,0.0,0.0,42003495000,0.0,0.0
