,fips_str,ep_pov,ep_bipoc,ep_carless,ep_overcrowd
62906,42003552300,0.4192938209331652,0.7168978562421185,0.39208173690932313,0.0
62907,42003552400,0.45808909730363423,0.2989449003516999,0.07870036101083032,0.012
62908,42003560400,0.2438867438867439,0.4510939510939511,0.33608490566037735,0.0
62909,42003560500,0.14285714285714285,0.15551537070524413,0.07072987208427389,0.0
62910,42003561400,0.2798653954010095,0.7204150308468873,0.3699522362136344,0.0
62911,42003561500,0.3865546218487395,0.6415783704786262,0.2017139090309822,0.0
62912,42003561900,0.5710014947683109,0.9586447433981067,0.24853228962818003,0.0
62913,42003562000,0.47021116138763197,0.4928355957767723,0.46349378042184963,0.021
62914,42003562300,0.4605529332434255,0.6119352663519892,0.3983495873968492,0.0
62915,42003562400,0.3972927241962775,0.5658206429780034,0.1771479185119575,0.0
62916,42003562500,0.4437635183850036,0.756308579668349,0.31779257849666986,0.017
62917,42003562600,0.32706489675516226,0.3893805309734513,0.14512635379061373,0.0
62918,42003562700,0.21156936261381895,0.3706480985538297,0.21779141104294478,0.008
62919,42003562800,0.19487179487179487,0.2173076923076923,0.157543391188251,0.035
62920,42003562901,0.40450928381962864,0.4350132625994695,0.07266982622432859,0.0
62921,42003563000,0.258554001785183,0.5349598333829217,0.0970724191063174,0.006999999999999999
62922,42003563100,0.16929246634202233,0.20481237467774277,0.0343980343980344,0.03
62923,42003563201,0.018796992481203006,0.022556390977443608,0.03333333333333333,0.0
62924,42003563202,0.33575883575883575,0.3996881496881497,0.4665144596651446,0.0
62925,42003563300,0.031528444139821796,0.06922549691569568,0.024096385542168676,0.006999999999999999
62926,42003563800,0.07972724888539208,0.06372934697088907,0.15811209439528023,0.042
62927,42003563900,0.08475874393668624,0.2655093183558846,0.06767676767676768,0.021
62928,42003564000,0.03167855183763028,0.13302249040043884,0.008027522935779817,0.022000000000000002
62929,42003564100,0.022703818369453045,0.14447884416924664,0.004819277108433735,0.002
62930,42003564200,0.11607554122524183,0.0718562874251497,0.05463917525773196,0.011000000000000001
62931,42003564400,0.20249385317878468,0.15033368458025992,0.12597838240775253,0.004
62932,42003564500,0.1955180253329003,0.04774277362780124,0.05285592497868713,0.005
62933,42003564700,0.4435344827586207,0.8008620689655173,0.4673721340388007,0.01
62934,42003564800,0.5443362378267556,0.8836494105586878,0.38273195876288657,0.021
62935,42003565100,0.3433796139519133,0.38435489332881817,0.29813264649066323,0.026000000000000002
62936,42003565200,0.23181667220192628,0.7070740617734972,0.4079207920792079,0.0
62937,42003565300,0.4063777596075225,0.1373671300081766,0.09333333333333334,0.011000000000000001
62938,42003982200,0.001636958894143325,0.2677337213532194,0.0,0.0
